3248.11,3640.03
3255.27,3640.48
3262.81,3641.2
3269.54,3641.7
3276.68,3642.38
3297.65,3644.09
3303.65,3644.41
3309.69,3644.73
3316.19,3644.9
3323.6,3645.91
3330.84,3646.57
3338.6,3647.22
3345.58,3647.58
3352.59,3648.22
3359.44,3648.72
3365.71,3649.24
3372.01,3649.78
3378.1,3649.83
3384.99,3650.48
3392.16,3650.93
3399.36,3651.72
3406.73,3651.79
3413.83,3652.81
3421.19,3652.98
3428.69,3653.86
3435.48,3655.42
3441.26,3655.38
3447.01,3655.74
3453.89,3656.4
3460.63,3656.9
3467.31,3657.49
3474.6,3658.17
3481.92,3658.07
3489.62,3658.9
3496.97,3658.84
3503.53,3659.26
3509.4,3659.71
3515.17,3660.22
3522.36,3660.8
3529.21,3661.14
3536.82,3661.79
3551.46,3662.76
3558.96,3663.56
3565.99,3663.98
3572.44,3664.58
3578.58,3664.83
3584.43,3665.33
3591.36,3666.02
3598.75,3666.6
3606.25,3667.12
3613.63,3667.69
3620.7,3667.8
3628.52,3668.45
3635.91,3669.43
3642.3,3669.93
3648.91,3670.61
3655.07,3670.95
3662.86,3671.58
3671.6,3672.57
3680.98,3673.18
3689.88,3674.04
3700.44,3674.99
3712.67,3675.72
3873.44,3699.13
3904.06,3702.31
3924.67,3704.01
3930.89,3704.02
3937.26,3704.01
3943.66,3704.96
3950.57,3704.9
3957.68,3705.63
3980.41,3706.77
2061.51,3543.68
2068.91,3544.5
2075.31,3545.2
2081.41,3545.59
2088.1,3547.45
2094.69,3547.34
2100.34,3548.02
2105.48,3548.81
2123.91,3550.57
2130.83,3550.86
2137.19,3552.33
2144.12,3552.55
2150.84,3553.41
2157.1,3553.74
2163.09,3554.21
2168.84,3555
2174.52,3555.53
2180.42,3555.69
3051.32,3618.23
3058.75,3618.89
3066.09,3619.59
3073.29,3620.1
3080.27,3620.63
3087.49,3621.35
3094.22,3621.62
3100.55,3622.5
3107.44,3622.49
3192.96,3628.89
3200.83,3629.39
3208.42,3629.72
3215.99,3630.61
3222.87,3631.32
3229.42,3631.53
3235.23,3632.04
3241.52,3632.79
3248.16,3632.78
3255.42,3634.06
3262.35,3634.16
3269.33,3634.15
3276.48,3635.34
3284.15,3635.73
3290.91,3636.1
3297.6,3636.59
3303.31,3637.07
3309.41,3637.61
3316.44,3638.13
3323.47,3638.97
3330.88,3639.43
3338.14,3639.91
3345.17,3640.33
3352.75,3640.89
3359.54,3641.31
3365.94,3642.24
3372.07,3642.45
3378,3642.92
3384.42,3643.13
3391.78,3643.75
3399.02,3644.29
3406.62,3644.72
3413.67,3644.99
3421.26,3645.77
3428.4,3646.42
3435.06,3647.5
3441.14,3648.17
3446.52,3648.87
3453.12,3649.16
3460.45,3650.48
3467.09,3650.62
3475.1,3650.55
3482.42,3650.83
3489.88,3651.08
3497,3651.31
3503.72,3651.87
3509.18,3652.21
3515.25,3652.91
3521.94,3653.33
3529.42,3653.88
3536.64,3654.31
3543.83,3655.14
3551.22,3655.56
3558.64,3656.25
3565.79,3656.49
3572.14,3657.25
3578.59,3657.54
3584.41,3658.07
3591.25,3658.76
3598.55,3659.7
3606.02,3659.87
3613.54,3660.36
3620.66,3660.58
3628.63,3660.88
3635.63,3661.49
3642.35,3662.69
3648.67,3663.12
3654.82,3663.37
3662.59,3664.42
3671.47,3665.13
3680.14,3666.04
3689.78,3666.65
3699.98,3667.63
3711.67,3668.32
3890.6,3693.87
3911.14,3694.95
3918.68,3695.66
3925.53,3695.87
3931.87,3696.34
3938.16,3696.54
3944.85,3697.37
3951.82,3698.12
3967.13,3698.84
3974.6,3699.18
3983.06,3699.6
2061.25,3535.54
2067.95,3536.71
2075.11,3537.23
2081.2,3538.46
2087.63,3538.86
2094.12,3539.72
2099.77,3539.99
2105.33,3541.36
2111.05,3541.32
2116.97,3542.68
2123.73,3542.78
2130.45,3544.1
2137.12,3544.24
2143.73,3545.01
2150.5,3545.87
2156.79,3546.14
2162.65,3546.64
2168.54,3547.51
2174.02,3547.98
2180.32,3548.62
3041.98,3610.5
3050.87,3611.45
3058.55,3611.7
3065.88,3612.21
3073.15,3612.8
3080.32,3613.61
3087.13,3613.63
3093.67,3614.33
3100.23,3614.71
3106.97,3615.44
3192.97,3621.46
3200.84,3622.08
3208.13,3622.32
3215.83,3622.99
3222.78,3623.49
3229.35,3624.13
3235.48,3624.12
3241.45,3624.93
3247.97,3625.45
3254.89,3626.08
3262.72,3626.94
3269.71,3627.53
3276.72,3627.65
3283.91,3628.05
3291.01,3628.74
3297.35,3629.23
3303.38,3629.84
3309.45,3630.1
3316,3630.8
3323.29,3631.46
3330.93,3631.94
3337.9,3632.12
3345.1,3632.83
3352.54,3633.46
3359.26,3633.9
3365.84,3634.81
3371.62,3634.7
3378,3635.27
3384.6,3635.92
3391.72,3636.35
3399.22,3637.02
3406.23,3636.93
3413.48,3637.86
3420.73,3638.29
3427.92,3638.88
3434.62,3639.72
3440.98,3640.39
3446.58,3641.21
3453.05,3641.53
3460.26,3641.97
3467.81,3642.59
3475.13,3642.8
3482.42,3643.07
3490.13,3643.62
3496.95,3644.12
3503.11,3644.48
3509.04,3645.19
3515.13,3645.39
3521.87,3646.16
3529.37,3646.68
3536.53,3647.3
3544.02,3647.75
3551.14,3647.99
3558.73,3648.39
3565.75,3649.08
3572.41,3649.6
3578.49,3650.13
3584.07,3650.75
3590.95,3651.27
3598.68,3652.01
3605.95,3653.01
3613.62,3653.11
3620.83,3653.55
3628.82,3654.24
3635.86,3654.71
3642.11,3654.89
3648.2,3655.35
3654.78,3656.32
3662.53,3656.85
3671.3,3657.5
3679.88,3658.34
3689.69,3659.1
3699.59,3660.3
3711.56,3661.65
3890.17,3686.26
3898.11,3686.02
3919.82,3688.06
3926.86,3688.54
3933.02,3688.45
3939.57,3689.18
3946.59,3689.81
2042.42,3525.16
2047.51,3526.8
2054.57,3527.62
2060.88,3528.6
2067.85,3528.59
2074.13,3530.36
2081.03,3531.07
2087.68,3532
2093.58,3532.79
2099.57,3533.21
2105.11,3533.88
2110.92,3534.37
2117.05,3535.6
2123.22,3536
2130.36,3536.51
2136.63,3537.03
2143.67,3538.15
2150.46,3538.58
2156.49,3539.16
2162.8,3539.54
2168.28,3540.52
2173.76,3540.93
2180.61,3540.98
3041.72,3603.12
3050.45,3603.75
3058.55,3604.68
3065.78,3605.06
3073.02,3605.47
3080.07,3605.87
3087.01,3606.6
3093.56,3607.03
3099.85,3607.56
3106.66,3608.27
3191.85,3614.1
3200.4,3614.71
3208.12,3615.34
3215.89,3615.91
3222.56,3616.41
3229.14,3616.84
3235.18,3617.32
3241.02,3617.95
3247.78,3618.54
3254.66,3618.59
3262.32,3619.73
3269.52,3620.11
3276.57,3620.19
3283.91,3621.09
3290.74,3621.51
3297.3,3621.79
3303.43,3622.3
3309.46,3622.97
3316.15,3623.48
3322.97,3623.93
3330.6,3624.53
3338,3624.66
3344.95,3625.71
3352.52,3626.07
3359.31,3626.83
3365.99,3627.04
3371.85,3627.59
3384.44,3628.46
3391.48,3629.04
3399.11,3629.38
3406.52,3629.81
3413.3,3630.27
3420.77,3631.09
3427.86,3631.78
3434.28,3631.85
3440.54,3632.85
3446.41,3633.52
3453.13,3634.23
3460.43,3634.69
3467.79,3634.57
3475.34,3635
3482.37,3635.58
3489.66,3636.2
3496.54,3636.93
3502.96,3637.47
3509.04,3637.98
3515.22,3638.38
3521.84,3638.74
3529.3,3639.72
3536.69,3640.13
3544,3640.45
3550.97,3641.25
3558.64,3641.93
3565.85,3642.24
3572.06,3642.95
3578.12,3643.55
3584.29,3644.12
3591.05,3644.43
3598.61,3645.05
3605.92,3645.79
3613.9,3646.37
3621.17,3647.12
3628.74,3648.01
3636.02,3648.86
3642.55,3648.64
3648.34,3648.58
3654.82,3648.83
3662.54,3649.38
3671.25,3650.37
3680.47,3651.46
3689.82,3652.39
3699.7,3652.92
3710.96,3653.91
3873.07,3677.03
3882.21,3678.32
3892.01,3678.13
3899.09,3678.62
3905.99,3679.41
3913.66,3679.92
3920.94,3680.77
3927.89,3681.31
3935.12,3680.97
3941.39,3682.06
3948.57,3682.28
2037.32,3517.26
2041.97,3518.33
2047.6,3519.48
2054.16,3519.79
2060.99,3521.37
2067.63,3522.12
2073.72,3522.88
2080.47,3523.98
2087.03,3524.7
2093.61,3525.51
2099.48,3526.05
2105.03,3526.81
2110.46,3526.98
2116.92,3528.41
2123.06,3529.01
2130.15,3529.47
2136.93,3530.18
2143.27,3530.59
2149.98,3531.31
2156.58,3532.29
2162.53,3532.63
2168.04,3533.12
2173.63,3533.66
2180.81,3534.09
3050.55,3596.65
3058.28,3596.95
3065.49,3598.07
3072.76,3598.15
3079.94,3598.75
3086.95,3599.21
3093.39,3599.85
3099.54,3600.33
3106.42,3601.05
3113.72,3601.4
3189.56,3606.16
3200.12,3607.03
3207.84,3607.96
3215.57,3608.6
3222.57,3609.15
3229.05,3609.81
3235.05,3610.32
3241.29,3610.29
3247.73,3611.05
3254.65,3611.51
3262.18,3611.91
3269.22,3612.65
3276.82,3613.43
3283.64,3613.57
3290.71,3614
3297.15,3614.71
3303.19,3615.25
3309.17,3615.7
3316.01,3616.02
3323.02,3616.54
3330.55,3617.26
3337.73,3617.62
3344.88,3618.34
3352.2,3618.43
3359.17,3619.38
3365.55,3620.17
3371.92,3620.34
3377.76,3620.79
3384.41,3621.15
3391.65,3621.84
3399.06,3622.02
3406.63,3622.65
3420.11,3623.44
3427.41,3624.46
3434.11,3625.14
3440.24,3625.68
3446.27,3625.85
3452.95,3626.66
3460.39,3627.56
3475.81,3627.82
3482.61,3628.31
3489.45,3628.97
3496.13,3629.91
3502.84,3630.49
3509.21,3631.02
3515.09,3631.68
3521.96,3632.19
3529.26,3632.46
3537.04,3633.43
3544.24,3633.74
3551.37,3634.14
3558.57,3635.1
3565.61,3635.86
3572.36,3636.36
3578.26,3636.63
3584.36,3637.23
3591.77,3637.04
3598.73,3637.24
3606.36,3637.75
3614.16,3638.59
3620.87,3639.4
3628.74,3640.21
3636.16,3640.42
3643.22,3641.46
3649.19,3641.87
3655.3,3641.94
3662.88,3642.5
3671.1,3643.27
3680.42,3643.95
3689.88,3644.35
3699.69,3645.36
3711.05,3646.82
3861.78,3668.61
3873.27,3669.83
3884.06,3670.38
3893.29,3671.14
3899.51,3671.54
3907.04,3671.66
3914.84,3672.56
3922.59,3673.67
3930.58,3674.13
3937.04,3673.61
2036.86,3511.1
2041.86,3511.73
2047.51,3512.57
2054.25,3513.43
2060.54,3514.05
2067.06,3515.56
2073.62,3515.34
2080.5,3516.67
2087.1,3517.9
2093.39,3518.87
2099.05,3519.17
2104.95,3520.1
2110.53,3520.3
2116.57,3520.93
2123.1,3521.95
2129.86,3522.82
2136.33,3523.08
2143.26,3524.25
2149.91,3524.36
2156.09,3525.35
2162.08,3525.86
2167.72,3526.46
2173.43,3527
3050.3,3589.51
3058.14,3589.79
3065.49,3590.68
3072.75,3591.29
3079.9,3591.45
3086.68,3592.48
3093.1,3592.74
3099.38,3593.28
3105.71,3593.73
3113.36,3594.58
3199.87,3600.26
3207.55,3600.66
3215.48,3601.67
3222.39,3602.13
3228.97,3602.64
3235.08,3603.1
3241.5,3603.7
3247.48,3603.98
3254.57,3604.6
3262.1,3605.38
3268.96,3605.62
3276.65,3606.53
3283.58,3606.93
3290.56,3607.17
3296.96,3608.04
3303.04,3608.22
3309.05,3608.46
3315.61,3608.93
3322.94,3609.59
3330.4,3610.33
3337.52,3610.8
3344.89,3611.3
3352.32,3611.92
3359.16,3612.88
3365.69,3612.8
3371.68,3613.51
3378.07,3614.08
3384.59,3614.2
3391.48,3614.71
3399.03,3615.6
3406.53,3616.33
3413.22,3617.23
3420.48,3617.93
3427.61,3617.84
3434.52,3618.37
3440.35,3618.64
3446.33,3619.23
3453.23,3620.39
3460.5,3620.77
3468.26,3621.16
3476.28,3621.15
3483.04,3621.88
3489.27,3623
3495.88,3623.87
3502.57,3623.99
3509.61,3624.04
3515.85,3624.29
3522.54,3624.75
3529.45,3625.02
3537.45,3625.6
3544.75,3626.13
3551.56,3626.83
3559.05,3627.48
3566.15,3628.05
3572.69,3628.02
3578.94,3627.96
3585.52,3628.69
3592.77,3629.01
3599.77,3629.35
3607.56,3630.36
3614.86,3630.79
3622.11,3631.72
3629.89,3631.91
3637.04,3632.64
3643.86,3633.52
3649.83,3634.12
3656.09,3634.79
3663.41,3635.22
3671.7,3636.01
3681.38,3637.01
3690.59,3637.53
3699.71,3638.73
3710.67,3640.08
3873.14,3662.42
3884.71,3663.46
3893.79,3662.93
3909.12,3664.52
3917.63,3665.86
3925.35,3665.55
2030.22,3503.61
2035.9,3503.66
2041.3,3504.6
2047.09,3505.65
2053.94,3506.62
2060.3,3507.65
2066.82,3509.03
2074,3509.58
2080.06,3510.07
2086.74,3511.25
2093.01,3512.05
2099.2,3512.81
2104.65,3513.3
2110.17,3513.83
2116.19,3514.42
2122.69,3515.4
2129.58,3516.07
2136.43,3516.76
2143.07,3517.53
2149.49,3518.35
2156.19,3518.68
2162.31,3518.85
2167.84,3519.65
2173.52,3519.83
3050.09,3582.89
3058.3,3583.5
3065.47,3583.89
3072.63,3584.44
3079.82,3585
3086.53,3585.16
3093.27,3586.02
3099.23,3586.25
3105.67,3587.07
3113.2,3587.51
3199.4,3593.35
3207.48,3593.82
3215.2,3594.84
3222.22,3595.26
3229,3595.55
3235.12,3596.23
3240.9,3596.83
3247.44,3597.12
3254.66,3598.16
3261.62,3598.73
3269.03,3598.79
3276.67,3599.24
3283.64,3599.93
3290.93,3601.02
3297.15,3601.09
3303.1,3601.55
3309.35,3602.29
3316.09,3602.87
3322.84,3603.16
3330.15,3603.53
3337.69,3604.37
3345.17,3604.98
3352.03,3605.39
3358.98,3605.86
3365.91,3606.6
3371.63,3606.94
3378.14,3607.29
3384.87,3607.99
3391.81,3608.44
3399.07,3609.07
3406.37,3609.11
3413.63,3609.61
3420.89,3610.69
3427.69,3611.42
3434.63,3611.2
3440.88,3611.89
3446.66,3612.65
3453.98,3613.02
3459.8,3613.94
3468.95,3613.42
3476.98,3614.37
3482.75,3615.34
3489.42,3615.34
3497.38,3615.47
3504.02,3615.52
3510.27,3615.7
3516.7,3616.14
3523.74,3616.97
3530.79,3617.26
3538.54,3618.35
3545.68,3619.11
3552.43,3619.61
3559.95,3620
3567.47,3620.56
3574.05,3620.98
3580.27,3621.46
3586.58,3621.95
3593.34,3622.61
3600.59,3623.17
3608.31,3623.7
3615.76,3624.46
3623.49,3624.75
3630.56,3625.33
3637.89,3625.88
3644.63,3626.57
3650.72,3627.14
3657.07,3627.89
3664.42,3628.45
3672.47,3628.95
3681.95,3629.94
3691.15,3630.65
3700.66,3631.17
3711.44,3632.86
3724.05,3634.44
3862.25,3653.53
3874.29,3655.33
3902.95,3657.99
3911.51,3658.31
2035.91,3497.29
2041.57,3498.02
2047.13,3498.6
2053.38,3500.01
2059.62,3500.95
2066.43,3501.89
2073.62,3503.01
2080.21,3503.11
2086.44,3504.63
2092.94,3505.22
2098.96,3505.84
2104.38,3506.63
2110.33,3507.72
2116.36,3507.57
2122.74,3508.06
2129.67,3508.61
2136.33,3509.38
2143.07,3509.87
2149.89,3510.69
2156.41,3511.16
2162.31,3511.79
2168.09,3511.69
2173.92,3512.07
3039.39,3575.63
3049.92,3575.96
3057.72,3576.42
3065.5,3577.12
3072.49,3577.63
3079.48,3577.97
3086.59,3578.82
3092.87,3579.15
3099.06,3579.73
3105.35,3580.26
3112.58,3580.5
3121.33,3581.17
3199.2,3586.63
3207.05,3587.13
3215.13,3588.03
3222.18,3588.29
3228.96,3589.05
3235.09,3589.15
3241.09,3589.73
3247.68,3590.2
3254.7,3591.05
3261.93,3591.87
3268.97,3592.18
3276.54,3592.83
3283.76,3593.29
3290.83,3594.08
3297.19,3594.46
3303.34,3594.9
3309.16,3595.54
3316.05,3596.37
3323.33,3596.79
3330.47,3597.23
3337.98,3598
3345.15,3598.45
3352.29,3598.95
3359.27,3599.3
3366.06,3599.85
3371.9,3599.55
3378.18,3600.04
3385.24,3600.31
3392.2,3600.45
3399.34,3601.22
3407.14,3601.64
3413.88,3602.54
3421.38,3602.57
3428.72,3603.48
3435.34,3603.38
3441.45,3604.12
3447.82,3604.45
3454.46,3604.65
3461.91,3604.9
3469.61,3605.79
3477.01,3607.23
3483.5,3607.95
3491.17,3607.91
3498.82,3608.35
3504.97,3609.09
3510.9,3609.3
3517.31,3609.51
3524.28,3610.47
3531.38,3611.14
3539.09,3611.62
3546.51,3612.3
3553.55,3613.17
3561.22,3613.43
3568.59,3613.84
3575.19,3614.28
3581.27,3614.99
3587.61,3615.43
3594.71,3616.04
3601.64,3616.36
3609.3,3617.05
3617.17,3617.47
3624.3,3618.24
3632.01,3618.75
3639.09,3619.34
3645.91,3619.74
3651.89,3620.07
3658.33,3620.92
3665.4,3622.07
3673.85,3622.21
3683.03,3623.07
3692.09,3623.75
3701.49,3625.32
3711.79,3626.05
3724.95,3628.21
3875.15,3648.06
2011.5,3485.99
2017.48,3487.53
2024.65,3488.02
2030.44,3488.88
2036.13,3490.27
2041.93,3490.55
2047.68,3491.43
2053.18,3492.75
2059.65,3493.95
2066.87,3493.83
2073.96,3495.82
2080.4,3495.62
2086.88,3496.51
2093.35,3497.13
2099.45,3497.68
2105.02,3498.51
2110.76,3499.69
2116.86,3500.28
2123.12,3500.71
2130.12,3501.3
2137.02,3502.15
2143.81,3502.76
2150.27,3503.82
2156.89,3504.33
2162.9,3505.16
2168.74,3505.58
3038.1,3568.72
3049.81,3569.11
3057.64,3569.62
3065.28,3570.06
3072.43,3570.77
3079.53,3571.31
3086.67,3571.57
3092.84,3572.11
3098.8,3572.44
3104.86,3573.06
3112.58,3573.64
3120.67,3574.42
3207.05,3580.48
3214.91,3581.35
3222.25,3582.17
3228.87,3582.48
3235.18,3582.74
3241.27,3583.23
3247.93,3583.52
3254.89,3584.21
3262.21,3584.67
3269.43,3585.09
3276.77,3585.87
3284.23,3586.67
3291.17,3587.3
3297.71,3588.1
3303.58,3588.03
3309.95,3588.84
3316.64,3589.23
3323.55,3589.29
3330.97,3589.9
3338.19,3589.78
3345.18,3589.88
3352.91,3590.65
3360.12,3591.19
3366.78,3591.29
3372.97,3591.55
3379.87,3592
3386.38,3592.38
3393.11,3593.08
3400.42,3593.47
3407.56,3594.42
3414.9,3595.19
3422.43,3596.04
3429.6,3595.98
3436.32,3596.93
3442.77,3597.26
3448.29,3597.92
3455.31,3598.26
3462.7,3598.75
3470.61,3599.44
3477.64,3600.42
3484.79,3601.02
3492.37,3601.5
3499.83,3602.22
3506,3602.72
3512.25,3602.92
3518.27,3603.36
3525.13,3604.16
3532.51,3604.71
3540.12,3604.94
3547.55,3605.29
3555.09,3605.8
3562.58,3606.5
3569.6,3607.02
3576.45,3607.46
3582.78,3607.99
3589.2,3608.15
3595.87,3608.87
3603.46,3609.13
3610.8,3610.02
3618.52,3610.69
3625.9,3611.44
3633.15,3611.89
3640.44,3612.59
3647.24,3613.16
3653.19,3613.35
3659.75,3613.53
3666.93,3614.27
3675.16,3615.31
3684.31,3615.9
3693.6,3617.04
3702.67,3618.38
3713.63,3619.15
3725.6,3620.84
3876.25,3640.89
2018.55,3480.99
2025.19,3482.84
2030.94,3483.56
2037.63,3484.11
2042.1,3484.85
2047.75,3485.58
2053.94,3486.96
2061.05,3487.68
2067.74,3488.06
2074.38,3489.01
2081.4,3490.03
2088.04,3490.47
2094.24,3491.83
2100.67,3492.42
2105.92,3493.26
2111.31,3493.71
2117.78,3494.42
2123.92,3495.26
2131.38,3495.95
2137.82,3496.85
2144.44,3497.19
2151.36,3498.08
2157.51,3498.94
2164.08,3499.78
2169.94,3499.58
3049.54,3561.76
3058.12,3562.3
3065.49,3562.79
3072.4,3563.31
3079.47,3563.96
3086.27,3564.56
3092.86,3564.89
3098.76,3565.67
3104.88,3565.91
3112.19,3566.68
3119.71,3567
3207.28,3573.6
3215.36,3574.26
3222.72,3574.33
3229.46,3574.93
3235.37,3575.23
3241.84,3575.75
3248.18,3576.22
3255.44,3576.44
3262.87,3577.32
3270.04,3577.56
3277.3,3577.78
3284.64,3578.57
3292,3578.8
3298.35,3579.21
3304.31,3579.61
3310.53,3580.46
3317.45,3580.48
3324.77,3581.28
3331.98,3581.87
3339.2,3582.24
3346.76,3582.8
3354.2,3583.27
3361.59,3583.92
3368.24,3584.35
3374.25,3584.94
3381.13,3585.01
3387.21,3585.15
3394.15,3586.17
3400.76,3586.68
3408.43,3587.22
3416.3,3587.88
3423.45,3588.55
3430.64,3589.28
3437.58,3589.9
3443.53,3590.34
3449.57,3590.71
3456.44,3591.02
3463.94,3591.4
3471.46,3592.13
3479.04,3593.05
3486.45,3593.3
3493.87,3594.28
3501.31,3595.01
3507.74,3595.5
3513.86,3595.9
3519.9,3596.38
3526.59,3596.62
3534.11,3596.88
3541.81,3597.73
3549.35,3598.04
3556.63,3598.58
3564.26,3598.74
3571.31,3599.05
3578.1,3599.72
3584.35,3600.44
3590.63,3600.76
3597.39,3601.34
3604.83,3602.08
3612.3,3602.98
3620.24,3603.22
3627.75,3603.77
3635.21,3604.45
3642.7,3605.02
3649.56,3605.52
3655.5,3606.1
3661.35,3606.69
3669.07,3606.85
3677.11,3607.88
3686.29,3608.58
3695.42,3609.52
3704.38,3610.43
3716.04,3611.74
3727.72,3613.81
3877.15,3633.85
2019.19,3475.22
2025.68,3475.91
2031.63,3477.58
2036.73,3477.75
2042.99,3478.19
2048.49,3479.32
2055.13,3480.49
2061.23,3480.85
2068.61,3481.62
2074.79,3482.46
2081.69,3483.32
2088.12,3484.3
2094.65,3484.84
2100.77,3485.85
2106.24,3485.83
2111.67,3486.55
2117.98,3487.74
2124.28,3488.27
2131.34,3488.73
2138,3489.05
2144.74,3489.86
2151.6,3490.55
2157.83,3491
2163.91,3491.68
2170.27,3491.89
3049.42,3555
3057.88,3555.54
3065.59,3555.98
3072.58,3556.42
3079.93,3557.05
3086.8,3557.7
3092.86,3558.08
3098.99,3558.45
3105.36,3559.2
3112.08,3559.48
3119.92,3559.88
3207.41,3565.35
3216.14,3566.42
3223.32,3566.9
3230.35,3567.47
3236.54,3567.96
3242.47,3568.16
3249.19,3568.61
3256.06,3569.34
3263.51,3569.91
3270.91,3570.44
3277.98,3570.72
3285.84,3571.34
3293.02,3571.32
3299.63,3572.07
3305.52,3572.82
3311.66,3573.1
3318.65,3573.43
3325.59,3574.14
3333.02,3574.68
3340.69,3575.16
3347.91,3575.79
3355.28,3576.27
3362.43,3576.94
3369.37,3577.51
3375.92,3577.89
3382.39,3578.96
3388.65,3579.54
3394.94,3579.85
3401.95,3580.63
3409.92,3581
3417.35,3581.07
3424.88,3581.78
3432.28,3582.07
3438.86,3582.64
3444.93,3583.23
3451.18,3583.45
3458.2,3583.93
3465.39,3584.63
3473.37,3585.08
3480.57,3585.62
3487.8,3586.33
3495.44,3586.58
3502.65,3587.36
3509.45,3587.83
3515.48,3588.44
3521.65,3588.75
3528.71,3589
3536,3589.87
3543.55,3590.27
3551.16,3590.54
3558.55,3591.3
3566.15,3592.15
3573.5,3592.47
3580.29,3593.18
3586.53,3593.45
3592.73,3594.01
3599.69,3593.84
3607.65,3594.11
3614.81,3595.3
3622.61,3596.09
3629.95,3596.41
3637.59,3597.36
3645,3597.86
3651.97,3598.34
3657.4,3598.98
3663.86,3599.49
3671.65,3599.8
3679.81,3600.65
3688.6,3601.28
3697.58,3602.63
3707.28,3603.1
3718.07,3604.59
3731.48,3608.14
3879.9,3626.64
2004.25,3463.85
2011.71,3465.79
2018.25,3466.68
2025.35,3467.82
2031.67,3469.35
2037.32,3469.95
2043.08,3471.06
2048.24,3471.35
2054.79,3473.14
2061.28,3473.61
2068.43,3474.38
2074.76,3474.99
2081.49,3475.88
2088.15,3476.33
2094.42,3476.99
2100.41,3477.94
2105.95,3478.84
2111.88,3479.29
2117.98,3479.88
2124.24,3480.6
2131.18,3481.58
2137.76,3482.24
2144.46,3482.65
2151.34,3483.6
2157.63,3483.37
2163.74,3484.53
2171.2,3484.75
3050.15,3547.73
3058.62,3548.36
3065.57,3548.65
3073.13,3548.85
3080.39,3549.57
3087.38,3550.03
3093.11,3550.15
3099.46,3550.42
3105.56,3550.86
3112.91,3551.32
3120.21,3551.51
3128.24,3552.73
3208.13,3558.22
3216.71,3558.92
3224.3,3559.61
3231.3,3560.03
3237.46,3560.56
3243.61,3561.06
3250.15,3561.79
3257.39,3561.93
3264.62,3562.48
3272.15,3563.08
3279.17,3563.62
3286.98,3563.91
3294.32,3564.46
3300.72,3565.27
3306.85,3565.65
3312.99,3565.98
3319.72,3566.65
3326.97,3567.11
3334.7,3567.56
3342.01,3568.37
3349.09,3568.72
3356.65,3569.35
3363.88,3569.8
3370.53,3570.46
3377.02,3571.13
3383.23,3572.42
3389.55,3573.29
3396.62,3573.58
3403.92,3573.42
3411.44,3574.27
3418.83,3574.69
3426.69,3574.47
3433.93,3575.32
3440.85,3575.48
3446.61,3576.26
3452.95,3576.55
3460.03,3576.63
3467.39,3577.29
3474.85,3578.07
3482.28,3578.37
3489.5,3579.3
3497.55,3579.1
3504.86,3580.02
3511.25,3580.53
3517.93,3580.75
3523.74,3581.55
3530.92,3582.01
3538.5,3582.73
3545.7,3583.03
3553.09,3583.86
3560.9,3584.6
